timestamp,what_is_your_age?,what_is_your_gender?,what_is_your_current_year_of_study?,what_is_your_major_or_field_of_study?,what_is_your_current_gpa_or_average_grade?,how_many_hours_do_you_study_per_week?,how_many_assignments_or_deadlines_do_you_have_each_week?,how_often_do_you_attend_classes?,how_much_academic_pressure_do_you_feel?,how_would_you_rate_your_level_of_social_support?,what_is_your_current_living_situation?,do_you_have_a_part_time_job?,do_you_participate_in_extracurricular_activities?,how_would_you_rate_your_sleep_quality?,how_many_hours_of_sleep_do_you_get_per_night?,how_often_do_you_engage_in_physical_activity?,how_would_you_rate_the_quality_of_your_diet?,how_many_hours_do_you_spend_on_screens_phone_computer_tv_per_day?,how_would_you_rate_your_anxiety_levels?,how_would_you_rate_your_depression_symptoms?,what_coping_mechanisms_do_you_use?,how_would_you_rate_your_current_stress_level?
06-10-2024 08:44,28,Male,4,Electronics and Communication,6,28,6,Frequently,4,2,Off-Campus,Yes,No,4,6,Sometimes,2,1,1,2,Sleeping,3
06-10-2024 08:44,23,Male,2,Core Engineering,6,33,13,Frequently,4,3,On-Campus,No,No,1,4,Rarely,5,3,4,2,Aggression - punching bag,3
06-10-2024 08:44,27,Male,4,Robotics and Automation,3,48,4,Frequently,2,2,On-Campus,No,No,1,3,Sometimes,3,2,2,1,Exercise,5
06-10-2024 08:44,19,Male,4,BBA General,7,26,0,Never,1,2,Off-Campus,No,Yes,5,7,Rarely,2,9,2,4,Sleeping,2
06-10-2024 08:44,28,Female,5,Civil Engineering,8,22,6,Always,3,1,Off-Campus,No,No,4,7,Frequently,4,9,3,1,Aggression - punching bag,1
06-10-2024 08:44,26,Female,1,Civil Engineering,4,48,3,Never,1,2,With Family,Yes,No,4,4,Frequently,3,5,4,5,Exercise,5
06-10-2024 08:44,26,Female,1,Electronics and Communication,5,58,6,Always,1,1,With Family,Yes,Yes,4,4,Frequently,3,2,2,5,Playing Games,5
06-10-2024 08:44,29,Male,3,Civil Engineering,6,29,8,Always,4,5,Off-Campus,Yes,No,2,7,Daily,2,8,2,1,Sleeping,2
06-10-2024 08:44,20,Male,4,Robotics and Automation,8,12,3,Sometimes,4,1,Off-Campus,No,Yes,2,7,Sometimes,3,4,2,4,Exercise,1
06-10-2024 08:44,28,Male,5,Electronics and Communication,9,11,4,Rarely,4,4,On-Campus,Yes,Yes,3,8,Rarely,5,8,3,2,Sleeping,0
06-10-2024 08:44,19,Male,4,Core Engineering,8,21,2,Sometimes,4,5,With Family,Yes,Yes,2,8,Frequently,2,5,4,2,Exercise,1
06-10-2024 08:44,24,Female,4,BBA General,7,25,13,Sometimes,3,4,With Family,Yes,No,2,5,Never,2,2,2,3,Playing Games,3
06-10-2024 08:44,30,Male,2,Law,6,27,5,Rarely,1,1,With Family,No,Yes,3,7,Sometimes,4,8,2,1,Listening to Music,2
06-10-2024 08:44,21,Male,5,BBA General,7,20,3,Always,4,5,On-Campus,Yes,Yes,4,6,Never,5,5,3,4,Sleeping,2
06-10-2024 08:44,21,Female,4,Electronics and Communication,9,11,6,Frequently,1,3,With Family,No,Yes,3,6,Sometimes,2,8,3,4,Playing Games,1
06-10-2024 08:44,21,Male,2,BBA General,9,9,9,Rarely,1,2,On-Campus,No,No,1,8,Sometimes,2,8,2,2,Exercise,0
06-10-2024 08:44,20,Female,5,Law,4,59,1,Never,1,5,Off-Campus,Yes,Yes,5,2,Sometimes,1,5,1,5,Aggression - punching bag,5
06-10-2024 08:44,25,Male,1,BBA General,6,22,2,Frequently,1,5,Off-Campus,Yes,Yes,4,5,Rarely,4,8,2,5,Exercise,2
06-10-2024 08:44,18,Male,3,Core Engineering,6,36,7,Never,2,3,With Family,No,No,4,5,Frequently,5,9,4,1,Exercise,4
06-10-2024 08:44,18,Female,3,Law,9,10,13,Rarely,4,2,With Family,No,No,3,8,Frequently,3,7,4,3,Aggression - punching bag,0
06-10-2024 08:44,23,Female,4,Robotics and Automation,6,29,11,Rarely,3,4,With Family,No,No,2,5,Sometimes,3,0,2,4,Playing Games,3
06-10-2024 08:44,22,Female,2,Electronics and Communication,7,25,6,Frequently,1,3,With Family,No,No,4,7,Rarely,2,5,4,4,Aggression - punching bag,2
06-10-2024 08:44,22,Female,2,Electronics and Communication,6,42,12,Never,2,3,Off-Campus,No,No,4,3,Rarely,1,5,1,4,Playing Games,4
06-10-2024 08:44,19,Female,1,Robotics and Automation,8,23,8,Rarely,5,1,Off-Campus,No,Yes,4,7,Daily,2,7,4,5,Sleeping,1
06-10-2024 08:44,27,Female,3,BBA General,7,21,13,Rarely,2,3,On-Campus,No,Yes,1,7,Frequently,5,9,5,3,Exercise,1
06-10-2024 08:44,23,Male,2,Core Engineering,7,17,13,Sometimes,3,2,Off-Campus,Yes,Yes,1,7,Sometimes,4,0,5,2,Playing Games,1
06-10-2024 08:44,21,Male,4,Robotics and Automation,6,35,5,Sometimes,2,3,Off-Campus,No,Yes,3,5,Rarely,4,3,1,2,Sleeping,4
06-10-2024 08:44,24,Male,1,Law,4,38,11,Never,2,2,With Family,No,No,2,3,Daily,5,3,5,5,Listening to Music,4
06-10-2024 08:44,21,Male,2,BBA General,5,51,9,Rarely,1,2,On-Campus,No,No,1,2,Sometimes,2,8,2,2,Exercise,5
06-10-2024 08:44,22,Female,2,BBA General,4,45,13,Always,2,3,Off-Campus,No,No,2,3,Daily,1,0,5,3,Exercise,4
06-10-2024 08:44,25,Female,3,Core Engineering,4,42,12,Sometimes,5,5,Off-Campus,No,Yes,3,4,Daily,3,7,2,1,Listening to Music,4
06-10-2024 08:44,21,Male,5,BBA General,5,40,3,Never,3,4,On-Campus,Yes,No,2,5,Never,5,3,4,4,Listening to Music,4
06-10-2024 08:44,23,Female,5,Core Engineering,9,12,11,Never,2,1,With Family,Yes,Yes,1,7,Never,1,9,2,5,Playing Games,0
06-10-2024 08:44,24,Male,4,Core Engineering,9,10,4,Sometimes,1,5,Off-Campus,No,Yes,4,9,Daily,4,6,1,2,Sleeping,0
06-10-2024 08:44,25,Female,3,Law,4,51,7,Frequently,2,2,Off-Campus,No,Yes,4,3,Frequently,1,8,5,3,Exercise,5
06-10-2024 08:44,24,Male,1,Civil Engineering,7,12,7,Always,4,2,On-Campus,Yes,Yes,5,7,Sometimes,3,4,5,5,Sleeping,1
06-10-2024 08:44,20,Male,5,Core Engineering,7,22,1,Frequently,3,1,On-Campus,No,Yes,5,6,Sometimes,5,9,4,1,Exercise,2
06-10-2024 08:44,25,Male,2,Robotics and Automation,8,9,7,Frequently,2,1,On-Campus,No,Yes,4,7,Frequently,1,2,2,1,Listening to Music,0
06-10-2024 08:44,29,Female,3,Robotics and Automation,5,35,8,Never,5,5,On-Campus,Yes,No,5,5,Frequently,2,7,2,3,Sleeping,4
06-10-2024 08:44,21,Female,5,BBA General,5,50,14,Sometimes,4,5,Off-Campus,Yes,Yes,4,4,Rarely,5,5,5,5,Exercise,5
06-10-2024 08:44,30,Female,5,Civil Engineering,7,24,9,Frequently,4,3,On-Campus,Yes,No,2,7,Sometimes,5,6,1,4,Exercise,2
06-10-2024 08:44,20,Male,5,Law,8,26,12,Rarely,2,2,On-Campus,Yes,No,3,6,Rarely,4,8,4,4,Exercise,2
06-10-2024 08:44,21,Female,2,Core Engineering,8,14,10,Always,5,1,Off-Campus,Yes,No,5,8,Sometimes,1,2,4,1,Playing Games,0
06-10-2024 08:44,30,Male,3,Robotics and Automation,9,12,6,Sometimes,1,1,Off-Campus,No,Yes,1,8,Frequently,2,6,1,4,Sleeping,0
06-10-2024 08:44,26,Male,5,Civil Engineering,8,8,4,Never,2,1,Off-Campus,Yes,No,1,7,Rarely,4,1,4,5,Exercise,0
06-10-2024 08:44,21,Male,5,Civil Engineering,5,37,5,Frequently,1,2,Off-Campus,Yes,No,5,5,Frequently,3,5,2,3,Exercise,4
06-10-2024 08:44,30,Male,4,Core Engineering,9,5,12,Always,1,5,On-Campus,No,Yes,2,8,Frequently,3,4,4,5,Sleeping,0
06-10-2024 08:44,30,Female,4,Core Engineering,8,5,9,Always,2,4,Off-Campus,Yes,Yes,3,7,Never,3,2,1,4,Listening to Music,0
06-10-2024 08:44,18,Male,4,Electronics and Communication,9,11,6,Frequently,4,2,On-Campus,Yes,No,4,7,Daily,2,3,1,3,Exercise,0
06-10-2024 08:44,24,Male,2,BBA General,7,24,1,Rarely,1,2,Off-Campus,No,Yes,2,7,Daily,3,4,5,4,Listening to Music,2
06-10-2024 08:44,24,Male,4,Electronics and Communication,6,41,14,Always,2,3,Off-Campus,Yes,Yes,4,4,Daily,3,7,3,2,Exercise,4
06-10-2024 08:44,26,Male,2,Electronics and Communication,7,21,0,Sometimes,3,3,With Family,No,Yes,5,8,Daily,5,8,3,5,Playing Games,1
06-10-2024 08:44,20,Male,5,Civil Engineering,7,25,3,Always,5,1,On-Campus,Yes,No,5,5,Daily,2,2,5,5,Aggression - punching bag,2
06-10-2024 08:44,20,Female,5,Robotics and Automation,8,8,8,Always,4,4,On-Campus,No,No,2,7,Daily,4,7,1,2,Playing Games,0
06-10-2024 08:44,30,Male,3,Core Engineering,5,49,14,Rarely,1,5,With Family,No,No,5,2,Frequently,4,7,3,2,Aggression - punching bag,5
06-10-2024 08:44,21,Male,1,Robotics and Automation,8,13,3,Always,3,3,Off-Campus,No,No,5,6,Rarely,4,7,4,3,Exercise,1
06-10-2024 08:44,19,Male,4,Civil Engineering,7,22,6,Sometimes,3,5,With Family,No,No,4,6,Never,5,6,5,2,Aggression - punching bag,2
06-10-2024 08:44,22,Male,5,Electronics and Communication,5,38,4,Always,3,3,With Family,Yes,No,3,4,Never,2,8,1,3,Listening to Music,3
06-10-2024 08:44,22,Male,1,Law,6,21,13,Sometimes,3,2,With Family,Yes,No,5,6,Sometimes,1,3,4,2,Listening to Music,2
06-10-2024 08:44,28,Male,4,BBA General,6,33,4,Frequently,2,1,With Family,Yes,No,4,5,Never,1,1,5,4,Sleeping,3
06-10-2024 08:44,24,Female,3,Law,6,39,6,Never,3,3,With Family,No,Yes,5,5,Rarely,3,0,3,5,Sleeping,3
06-10-2024 08:44,24,Female,1,Robotics and Automation,7,27,8,Never,2,3,Off-Campus,No,No,3,7,Sometimes,1,9,4,5,Listening to Music,2
06-10-2024 08:44,22,Female,4,Civil Engineering,7,10,6,Never,4,4,On-Campus,No,Yes,3,8,Daily,4,4,3,5,Sleeping,1
06-10-2024 08:44,18,Male,3,Core Engineering,5,46,7,Never,2,3,With Family,No,No,4,4,Frequently,5,9,4,1,Exercise,5
06-10-2024 08:44,24,Male,4,Electronics and Communication,8,21,14,Always,2,3,Off-Campus,Yes,Yes,4,6,Daily,3,7,3,2,Exercise,2
06-10-2024 08:44,21,Female,5,Electronics and Communication,6,18,4,Frequently,2,4,On-Campus,Yes,Yes,2,7,Never,5,1,3,5,Sleeping,2
06-10-2024 08:44,20,Male,5,BBA General,3,51,12,Never,2,2,On-Campus,Yes,Yes,3,2,Daily,5,8,2,3,Playing Games,5
06-10-2024 08:44,24,Male,2,Civil Engineering,8,24,6,Always,1,2,Off-Campus,No,Yes,4,7,Frequently,3,5,3,4,Listening to Music,1
06-10-2024 08:44,29,Female,2,Law,6,35,13,Frequently,3,3,On-Campus,No,Yes,1,5,Never,3,7,1,4,Listening to Music,3
06-10-2024 08:44,28,Male,3,BBA General,6,33,5,Always,5,5,On-Campus,No,No,3,4,Never,3,8,3,3,Sleeping,3
06-10-2024 08:44,25,Female,4,Core Engineering,4,50,1,Frequently,2,3,Off-Campus,Yes,No,1,3,Frequently,4,0,5,3,Aggression - punching bag,5
06-10-2024 08:44,21,Female,4,Core Engineering,7,23,7,Sometimes,3,5,With Family,No,Yes,3,6,Sometimes,2,8,1,4,Sleeping,2
06-10-2024 08:44,30,Female,2,Core Engineering,8,12,9,Rarely,3,1,Off-Campus,Yes,No,3,6,Daily,5,4,4,2,Aggression - punching bag,1
06-10-2024 08:44,25,Male,4,BBA General,7,27,2,Frequently,2,2,Off-Campus,Yes,No,3,5,Never,2,8,4,2,Aggression - punching bag,3
06-10-2024 08:44,20,Male,3,BBA General,8,10,12,Rarely,1,3,Off-Campus,Yes,No,5,6,Daily,4,8,2,1,Listening to Music,1
06-10-2024 08:44,24,Male,4,Civil Engineering,7,22,5,Never,3,1,With Family,No,No,5,7,Never,2,9,1,5,Exercise,2
06-10-2024 08:44,18,Male,5,Law,5,52,8,Rarely,4,2,Off-Campus,Yes,No,2,4,Rarely,2,5,3,1,Exercise,5
06-10-2024 08:44,27,Female,1,Robotics and Automation,7,22,13,Always,2,4,On-Campus,No,No,3,5,Daily,3,2,1,1,Aggression - punching bag,2
06-10-2024 08:44,18,Female,1,BBA General,5,42,0,Frequently,3,2,With Family,Yes,No,3,3,Rarely,3,3,1,4,Sleeping,4
06-10-2024 08:44,18,Female,5,BBA General,4,46,9,Sometimes,1,3,With Family,No,Yes,2,3,Sometimes,5,5,5,1,Sleeping,4
06-10-2024 08:44,22,Male,3,Civil Engineering,8,21,9,Always,3,4,Off-Campus,No,Yes,4,7,Rarely,3,4,4,2,Aggression - punching bag,1
06-10-2024 08:44,26,Female,1,Electronics and Communication,6,48,6,Always,1,1,With Family,Yes,Yes,4,5,Frequently,3,2,2,5,Playing Games,4
06-10-2024 08:44,24,Female,4,Core Engineering,8,26,3,Never,2,4,Off-Campus,No,No,3,6,Never,5,5,1,3,Exercise,2
06-10-2024 08:44,19,Female,1,Robotics and Automation,8,24,9,Frequently,5,3,On-Campus,Yes,Yes,4,8,Sometimes,5,9,3,4,Sleeping,1
06-10-2024 08:44,21,Male,4,Robotics and Automation,5,45,5,Sometimes,2,3,Off-Campus,No,Yes,3,4,Rarely,4,3,1,2,Sleeping,5
06-10-2024 08:44,18,Male,2,Law,9,12,12,Frequently,1,5,With Family,Yes,Yes,5,8,Daily,4,1,4,3,Aggression - punching bag,0
06-10-2024 08:44,30,Female,1,Law,9,8,0,Always,3,3,On-Campus,Yes,Yes,5,8,Frequently,2,6,2,2,Aggression - punching bag,0
06-10-2024 08:44,28,Female,1,Electronics and Communication,7,13,10,Never,2,1,On-Campus,Yes,No,3,7,Daily,5,6,5,3,Exercise,1
06-10-2024 08:44,27,Male,1,Electronics and Communication,7,39,14,Never,4,5,On-Campus,No,No,4,4,Frequently,1,8,4,4,Listening to Music,3
06-10-2024 08:44,29,Male,1,BBA General,6,36,2,Sometimes,2,1,With Family,Yes,No,2,4,Rarely,1,0,1,2,Sleeping,3
06-10-2024 08:44,25,Female,1,Civil Engineering,6,41,14,Frequently,2,2,With Family,No,No,5,5,Daily,2,1,2,3,Exercise,4
06-10-2024 08:44,18,Male,4,Core Engineering,8,9,1,Rarely,2,3,Off-Campus,No,Yes,4,8,Daily,1,4,1,2,Sleeping,0
06-10-2024 08:44,29,Female,5,Electronics and Communication,9,14,5,Rarely,4,5,With Family,No,No,4,7,Rarely,1,5,1,1,Playing Games,1
06-10-2024 08:44,28,Male,4,Law,8,17,12,Sometimes,4,1,With Family,No,Yes,5,7,Rarely,2,6,2,3,Playing Games,1
06-10-2024 08:44,18,Female,1,Law,4,48,0,Always,1,4,Off-Campus,No,Yes,2,3,Daily,5,2,3,2,Exercise,5
06-10-2024 08:44,21,Female,2,Civil Engineering,4,46,10,Sometimes,4,1,On-Campus,No,Yes,4,2,Frequently,5,5,1,4,Exercise,5
06-10-2024 08:44,19,Male,5,Robotics and Automation,8,24,14,Always,1,3,On-Campus,No,No,4,5,Frequently,4,4,2,4,Sleeping,2
06-10-2024 08:44,25,Female,4,Core Engineering,5,40,1,Frequently,2,3,Off-Campus,Yes,No,1,4,Frequently,4,0,5,3,Aggression - punching bag,4
06-10-2024 08:44,19,Male,4,BBA General,7,33,3,Never,2,3,Off-Campus,No,Yes,1,5,Rarely,4,7,2,1,Playing Games,3
06-10-2024 08:44,22,Female,5,Civil Engineering,5,49,6,Frequently,5,1,With Family,Yes,No,1,4,Daily,4,8,2,3,Playing Games,5
06-10-2024 08:44,18,Male,4,Core Engineering,6,31,0,Always,5,3,On-Campus,Yes,No,1,6,Rarely,2,7,4,1,Listening to Music,3
06-10-2024 08:44,29,Female,3,Electronics and Communication,3,47,14,Never,5,5,On-Campus,Yes,No,3,3,Sometimes,4,3,2,4,Exercise,5
06-10-2024 08:44,20,Male,1,Civil Engineering,7,24,4,Never,2,2,With Family,No,No,4,6,Daily,2,6,2,4,Aggression - punching bag,2
06-10-2024 08:44,19,Female,5,Civil Engineering,9,14,3,Sometimes,1,3,On-Campus,No,No,4,8,Sometimes,1,0,2,3,Listening to Music,0
06-10-2024 08:44,23,Female,5,Civil Engineering,8,22,1,Never,3,2,On-Campus,Yes,No,4,7,Never,4,8,5,2,Aggression - punching bag,1
06-10-2024 08:44,25,Female,1,Core Engineering,4,54,7,Sometimes,5,5,On-Campus,Yes,Yes,3,3,Rarely,1,7,1,1,Sleeping,5
06-10-2024 08:44,18,Female,5,Robotics and Automation,3,49,12,Never,5,1,With Family,No,Yes,1,3,Daily,3,3,4,4,Listening to Music,5
06-10-2024 08:44,27,Male,4,Electronics and Communication,4,38,1,Always,1,2,With Family,No,Yes,2,4,Never,2,3,2,4,Listening to Music,4
06-10-2024 08:44,30,Female,5,Civil Engineering,4,46,14,Never,5,3,With Family,No,Yes,3,5,Daily,2,1,1,2,Exercise,4
06-10-2024 08:44,20,Female,5,Electronics and Communication,8,10,13,Always,2,5,Off-Campus,Yes,No,4,8,Sometimes,1,3,2,1,Aggression - punching bag,0
06-10-2024 08:44,23,Male,2,Civil Engineering,6,32,8,Rarely,5,3,Off-Campus,No,Yes,4,6,Rarely,4,5,4,3,Aggression - punching bag,3
06-10-2024 08:44,18,Male,4,Core Engineering,6,22,1,Rarely,2,3,Off-Campus,No,Yes,4,6,Daily,1,4,1,2,Sleeping,2
06-10-2024 08:44,19,Male,5,Robotics and Automation,4,47,13,Frequently,1,5,On-Campus,Yes,No,1,5,Daily,4,7,3,3,Sleeping,4
06-10-2024 08:44,22,Female,1,Core Engineering,5,35,0,Never,1,2,Off-Campus,Yes,No,3,4,Daily,4,5,4,4,Exercise,4
06-10-2024 08:44,21,Female,1,Law,9,10,13,Rarely,3,4,On-Campus,Yes,Yes,2,8,Frequently,1,2,2,2,Aggression - punching bag,0
06-10-2024 08:44,20,Female,3,Core Engineering,4,38,2,Frequently,1,1,Off-Campus,No,No,1,3,Never,1,7,1,3,Sleeping,4
06-10-2024 08:44,26,Male,2,BBA General,9,11,5,Never,1,2,Off-Campus,No,Yes,2,8,Daily,4,3,3,2,Listening to Music,0
06-10-2024 08:44,30,Female,1,Civil Engineering,8,13,10,Sometimes,1,5,With Family,No,No,2,8,Never,4,4,1,4,Aggression - punching bag,0
06-10-2024 08:44,21,Male,2,Robotics and Automation,8,7,3,Rarely,1,4,With Family,No,Yes,5,8,Daily,5,4,5,1,Playing Games,0
06-10-2024 08:44,20,Male,4,Core Engineering,6,16,7,Sometimes,2,1,Off-Campus,No,Yes,3,5,Sometimes,1,4,5,5,Listening to Music,2
06-10-2024 08:44,22,Female,4,Robotics and Automation,8,18,7,Rarely,2,3,On-Campus,No,No,2,7,Rarely,5,2,4,2,Listening to Music,1
06-10-2024 08:44,23,Female,2,Law,4,45,8,Rarely,1,3,With Family,No,No,4,3,Rarely,4,6,5,1,Sleeping,4
06-10-2024 08:44,26,Male,2,BBA General,8,25,5,Never,1,2,Off-Campus,No,Yes,2,7,Daily,4,3,3,2,Listening to Music,2
06-10-2024 08:44,23,Female,4,Civil Engineering,5,49,2,Sometimes,3,4,Off-Campus,No,No,3,3,Never,2,3,1,5,Aggression - punching bag,5
06-10-2024 08:44,30,Female,3,Law,6,44,5,Rarely,2,3,Off-Campus,Yes,No,1,4,Frequently,1,5,4,3,Exercise,4
06-10-2024 08:44,18,Male,3,Electronics and Communication,6,36,3,Never,5,1,On-Campus,Yes,No,2,6,Never,3,0,4,3,Sleeping,3
06-10-2024 08:44,30,Female,3,Civil Engineering,5,42,5,Never,1,2,Off-Campus,Yes,Yes,3,3,Daily,5,8,4,1,Aggression - punching bag,4
06-10-2024 08:44,29,Male,3,BBA General,7,26,1,Rarely,1,1,On-Campus,No,Yes,2,7,Daily,3,9,5,5,Playing Games,2
06-10-2024 08:44,20,Female,1,Civil Engineering,4,44,9,Sometimes,5,5,Off-Campus,Yes,No,1,4,Never,2,3,5,5,Playing Games,4
06-10-2024 08:44,18,Female,4,Civil Engineering,6,22,9,Sometimes,1,3,On-Campus,No,Yes,2,6,Sometimes,3,9,2,2,Exercise,2
06-10-2024 08:44,18,Female,3,Core Engineering,6,27,9,Never,3,3,Off-Campus,No,Yes,5,6,Rarely,3,8,1,1,Aggression - punching bag,2
06-10-2024 08:44,29,Female,5,Electronics and Communication,8,19,5,Rarely,4,5,With Family,No,No,4,6,Rarely,1,5,1,1,Playing Games,2
06-10-2024 08:44,23,Male,3,BBA General,8,14,12,Rarely,4,3,Off-Campus,No,No,4,6,Frequently,2,8,2,3,Playing Games,1
06-10-2024 08:44,23,Female,1,Law,8,17,5,Rarely,5,3,With Family,No,No,4,6,Sometimes,5,3,1,5,Sleeping,1
06-10-2024 08:44,20,Female,1,Civil Engineering,3,54,9,Sometimes,5,5,Off-Campus,Yes,No,1,3,Never,2,3,5,5,Playing Games,5
06-10-2024 08:44,21,Female,2,Core Engineering,6,39,10,Always,5,1,Off-Campus,Yes,No,5,6,Sometimes,1,2,4,1,Playing Games,3
06-10-2024 08:44,29,Male,5,Law,7,29,1,Always,4,4,With Family,Yes,Yes,3,5,Frequently,5,5,1,4,Sleeping,2
06-10-2024 08:44,28,Female,1,Law,9,5,8,Sometimes,2,2,On-Campus,No,Yes,1,8,Rarely,5,0,5,3,Exercise,0
06-10-2024 08:44,20,Male,4,Robotics and Automation,6,32,10,Sometimes,2,1,On-Campus,No,No,4,5,Frequently,4,2,2,4,Exercise,3
06-10-2024 08:44,21,Female,3,BBA General,3,47,5,Sometimes,3,1,With Family,No,No,3,3,Rarely,2,9,1,1,Sleeping,5
06-10-2024 08:44,24,Male,2,Law,5,44,4,Never,4,4,Off-Campus,Yes,Yes,3,3,Sometimes,4,1,4,1,Playing Games,4
06-10-2024 08:44,30,Female,4,Civil Engineering,4,55,5,Always,2,2,Off-Campus,No,No,1,4,Frequently,2,0,1,1,Listening to Music,5
06-10-2024 08:44,25,Female,1,Core Engineering,6,34,7,Sometimes,5,5,On-Campus,Yes,Yes,3,5,Rarely,1,7,1,1,Sleeping,3
06-10-2024 08:44,22,Male,2,Electronics and Communication,5,49,13,Never,1,2,With Family,Yes,No,2,5,Never,4,9,5,4,Aggression - punching bag,4
06-10-2024 08:44,23,Female,1,Robotics and Automation,8,11,11,Sometimes,2,2,On-Campus,No,Yes,5,7,Never,5,5,5,4,Exercise,1
06-10-2024 08:44,20,Female,1,Law,8,5,13,Never,1,1,On-Campus,Yes,Yes,5,8,Rarely,5,0,1,1,Sleeping,0
06-10-2024 08:44,20,Female,5,Robotics and Automation,6,39,2,Always,2,1,With Family,Yes,Yes,4,4,Rarely,3,9,2,3,Exercise,4
06-10-2024 08:44,29,Male,2,BBA General,8,6,7,Rarely,1,1,With Family,No,No,1,8,Daily,5,9,3,1,Aggression - punching bag,0
06-10-2024 08:44,27,Female,2,Core Engineering,3,49,0,Sometimes,4,1,On-Campus,No,No,1,3,Rarely,4,1,5,3,Exercise,5
06-10-2024 08:44,24,Female,4,Core Engineering,8,13,8,Never,5,4,Off-Campus,Yes,Yes,1,7,Daily,3,3,4,2,Listening to Music,1
06-10-2024 08:44,20,Female,4,Civil Engineering,7,37,4,Sometimes,4,1,On-Campus,No,No,3,5,Daily,2,8,3,2,Playing Games,3
06-10-2024 08:44,26,Female,2,Civil Engineering,9,11,2,Always,2,3,With Family,No,No,5,7,Daily,4,3,2,5,Exercise,0
06-10-2024 08:44,19,Male,2,Electronics and Communication,7,20,6,Always,2,3,With Family,No,No,2,7,Frequently,1,4,1,4,Sleeping,1
06-10-2024 08:44,18,Female,1,BBA General,6,26,5,Frequently,1,5,Off-Campus,Yes,No,3,5,Rarely,4,1,2,4,Listening to Music,2
06-10-2024 08:44,19,Female,4,Robotics and Automation,4,47,9,Always,2,5,On-Campus,No,No,2,4,Rarely,5,6,2,4,Playing Games,4
06-10-2024 08:44,27,Female,2,Civil Engineering,9,7,10,Always,2,2,On-Campus,Yes,No,4,8,Rarely,5,8,4,4,Aggression - punching bag,0
06-10-2024 08:44,27,Female,4,Law,4,56,8,Frequently,1,5,Off-Campus,No,Yes,5,2,Rarely,4,0,1,2,Aggression - punching bag,5
06-10-2024 08:44,27,Male,3,Electronics and Communication,9,8,5,Sometimes,3,5,With Family,No,Yes,5,8,Never,4,7,1,3,Aggression - punching bag,0
06-10-2024 08:44,30,Female,1,Core Engineering,8,10,9,Rarely,3,1,With Family,Yes,Yes,1,7,Frequently,3,9,3,2,Listening to Music,1
06-10-2024 08:44,21,Female,5,BBA General,6,40,14,Sometimes,4,5,Off-Campus,Yes,Yes,4,5,Rarely,5,5,5,5,Exercise,4
06-10-2024 08:44,30,Male,3,Robotics and Automation,7,32,10,Never,3,2,Off-Campus,No,Yes,4,5,Sometimes,3,7,1,2,Aggression - punching bag,3
06-10-2024 08:44,23,Male,3,Law,6,47,2,Rarely,3,3,With Family,No,No,5,4,Never,5,3,5,2,Playing Games,4
06-10-2024 08:44,29,Female,3,Electronics and Communication,5,27,14,Never,5,5,On-Campus,Yes,No,3,5,Sometimes,4,3,2,4,Exercise,3
06-10-2024 08:44,22,Male,4,Robotics and Automation,6,47,9,Rarely,4,5,On-Campus,Yes,No,5,4,Rarely,5,0,1,1,Listening to Music,4
06-10-2024 08:44,26,Male,3,Core Engineering,8,16,11,Always,3,2,With Family,Yes,Yes,3,7,Rarely,5,1,3,2,Listening to Music,2
06-10-2024 08:44,28,Female,1,Electronics and Communication,5,43,4,Frequently,3,5,Off-Campus,No,No,3,4,Sometimes,3,5,4,3,Exercise,4
06-10-2024 08:44,27,Female,1,BBA General,6,36,6,Never,2,3,On-Campus,No,No,5,5,Daily,5,3,5,4,Exercise,3
06-10-2024 08:44,29,Male,3,Core Engineering,6,34,2,Rarely,5,4,On-Campus,No,Yes,2,5,Sometimes,3,1,3,4,Exercise,3
06-10-2024 08:44,20,Male,1,Electronics and Communication,7,21,10,Always,4,5,Off-Campus,No,No,3,6,Daily,1,8,5,3,Playing Games,2
06-10-2024 08:44,27,Female,1,Robotics and Automation,6,32,13,Always,2,4,On-Campus,No,No,3,4,Daily,3,2,1,1,Aggression - punching bag,3
06-10-2024 08:44,19,Male,3,Robotics and Automation,9,10,5,Sometimes,3,1,With Family,No,Yes,4,8,Sometimes,3,8,1,3,Exercise,0
06-10-2024 08:44,22,Female,5,BBA General,5,39,6,Sometimes,2,5,On-Campus,No,Yes,3,4,Daily,4,9,3,1,Playing Games,4
06-10-2024 08:44,30,Male,3,Law,8,27,2,Always,1,5,With Family,No,Yes,2,7,Sometimes,3,9,2,1,Playing Games,2
06-10-2024 08:44,29,Female,4,Civil Engineering,6,24,1,Never,4,1,With Family,Yes,Yes,1,5,Rarely,2,9,5,3,Listening to Music,2
06-10-2024 08:44,29,Male,4,BBA General,6,32,0,Never,1,3,With Family,No,Yes,3,5,Frequently,3,3,2,2,Aggression - punching bag,3
06-10-2024 08:44,26,Male,4,Robotics and Automation,6,37,9,Never,3,2,With Family,No,Yes,5,4,Never,2,8,2,5,Sleeping,4
06-10-2024 08:44,24,Female,1,Civil Engineering,5,35,5,Frequently,4,2,Off-Campus,No,Yes,5,3,Never,1,4,3,2,Playing Games,4
06-10-2024 08:44,25,Male,1,Core Engineering,4,59,9,Rarely,4,4,With Family,No,No,4,3,Daily,4,1,5,5,Exercise,5
